name,address,resolvedAddress,latitude,longitude,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,windspeedmax,windspeedmean,windspeedmin,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-03-09,9.9,6.5,8.1,9.3,5.1,7.2,5.9,85.9,25.351,100,95.83,rain,0,0,29.5,9.4,9.4,6.3,1.6,48.7,1011.2,100,5.8,26.1,2.3,1,10,2024-03-09T06:33:12,2024-03-09T18:15:57,0.98,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-03-10,11.4,4.8,8.5,11.4,2,7.1,-3,46.7,2.22,100,16.67,rain,0,0,60.6,14.4,14.4,9.8,3.2,293.6,1005.7,69.3,15.8,167.6,13.9,7,10,2024-03-10T07:31:42,2024-03-10T19:16:55,0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-03-11,16,4.2,9.5,16,2,8.4,-9.6,27.4,0,0,0,,0,0,50.3,12.6,12.6,8.7,6.6,289.8,1015.6,17.7,16,207.3,17.9,7,10,2024-03-11T07:30:12,2024-03-11T19:17:54,0.04,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-03-12,23.2,8.3,15.6,23.2,6.9,15.4,-5.1,23.9,0,0,0,,0,0,36.4,11.9,11.9,7.9,4.6,273.8,1015,0,16,203.5,17.6,7,10,2024-03-12T07:28:42,2024-03-12T19:18:52,0.08,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-03-13,24.2,6.4,16.2,24.2,6.4,16.2,-1.9,31.2,0,0,0,,0,0,14.8,8.2,8.2,4.6,2,180.1,1013.7,0.2,16,187.6,16.1,7,10,2024-03-13T07:27:12,2024-03-13T19:19:49,0.11,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-03-14,27,7.9,17.9,26.5,7.9,17.9,1.5,36.4,0,0,0,,0,0,33.5,13.1,13.1,5.8,0.9,209.5,1015.7,0,16,194.3,16.9,6,10,2024-03-14T07:25:41,2024-03-14T19:20:47,0.14,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-03-15,24.7,14.7,19,24.7,14.7,19,8.8,53.1,4.403,100,16.67,rain,0,0,29.5,15.5,15.5,8.5,2.3,216.1,1009.5,42.4,15.8,67.8,5.8,3,10,2024-03-15T07:24:10,2024-03-15T19:21:44,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-03-16,22,8.3,15.4,22,7.7,15.4,1.7,43.2,0,0,0,,0,0,31.7,12,12,6.5,2,246.8,1010.3,6.8,16,210.6,18.4,7,10,2024-03-16T07:22:39,2024-03-16T19:22:41,0.21,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-03-17,22,11.4,17.2,22,11.4,17.2,-0.3,32,0,0,0,,0,0,41.9,13.5,13.5,10.2,6,256.2,1003.4,4.5,16,187.1,16.1,8,10,2024-03-17T07:21:07,2024-03-17T19:23:38,0.25,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-03-18,13.7,4.2,9,13.7,2.1,8.4,-7.9,30.1,0,0,0,,0,0,46.4,10.1,10.1,6.2,1,312.3,1009.1,20.6,16,177,15.2,9,10,2024-03-18T07:19:35,2024-03-18T19:24:35,0.28,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-03-19,12.6,2.6,6.6,12.6,1.4,5.4,-8.8,33.1,0,0,0,,0,0,44,14.6,14.6,9.2,3.5,234.8,1011.3,20.2,16,191.1,16.5,7,10,2024-03-19T07:18:04,2024-03-19T19:25:31,0.31,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-03-20,21.2,4.1,12.8,21.2,1.6,11.8,-6,28.4,0,0,0,,0,0,59.3,19.2,19.2,13.1,5.7,243.3,1006.8,6.7,16,181.6,15.8,7,10,2024-03-20T07:16:32,2024-03-20T19:26:28,0.34,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-03-21,13.9,0.9,7.8,13.9,-1.4,7.2,-7.5,34.6,0,0,0,,0,0,25.9,8,8,6,3.4,57.3,1020.4,12.3,15.2,219.4,19,7,10,2024-03-21T07:15:00,2024-03-21T19:27:24,0.38,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-03-22,13.3,0.8,7.5,13.3,-0.7,6.8,-3.7,45.5,0.558,100,12.5,rain,0,0,29.5,9.3,9.3,6.1,4.1,31.9,1024.1,57.2,15.7,102.9,8.8,5,10,2024-03-22T07:13:28,2024-03-22T19:28:20,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-03-23,17,4.2,9.5,17,1.8,8.5,3.9,70.1,24.201,100,50,rain,0,0,52.9,12,12,8.5,3.7,2.7,1011.1,67.5,13.6,165.1,14.3,8,10,2024-03-23T07:11:56,2024-03-23T19:29:17,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-03-24,12,-0.7,5.5,12,-0.7,4.8,-8,38.8,0,0,0,,0,0,37.1,9.6,9.6,6.4,2.1,37.9,1023.3,0,16,229.1,19.9,8,10,2024-03-24T07:10:23,2024-03-24T19:30:13,0.48,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-03-25,16,-0.8,7.8,16,-0.8,7.5,-4.7,43.6,0,0,0,,0,0,27.7,10.7,10.7,5.9,2.3,64.8,1026.9,0,16,229,19.8,8,10,2024-03-25T07:08:51,2024-03-25T19:31:08,0.5,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-03-26,16,1.6,9.4,16,1.6,9.1,-2,48.6,0.892,100,12.5,rain,0,0,14.8,11.2,11.2,4.7,1.2,47.5,1020.7,22,16,143.5,12.5,6,10,2024-03-26T07:07:19,2024-03-26T19:32:04,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-03-27,12.1,9.2,10.6,12.1,8.6,10.5,7.6,81.8,10.702,100,62.5,rain,0,0,16.6,7.5,7.5,4.1,1.2,87.9,1017,100,10.6,42,3.6,1,10,2024-03-27T07:05:48,2024-03-27T19:33:00,0.58,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-03-28,16.5,9.8,12,16.5,9.3,11.9,3.4,62.4,1.883,100,20.83,rain,0,0,31.7,7,7,4.6,1.8,5.2,1014.8,58,12.9,97.4,8.3,4,10,2024-03-28T07:04:16,2024-03-28T19:33:56,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-03-29,19.8,7.8,14,19.8,7,13.9,-2.9,32.6,0,0,0,,0,0,53.9,14.4,14.4,7.8,3.2,309.6,1013.1,31.8,16,234.5,20.3,8,10,2024-03-29T07:02:44,2024-03-29T19:34:51,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-03-30,24.9,6,17.1,24.9,4.3,16.9,0.4,34.5,0,0,0,,0,0,43.4,14.9,14.9,9.1,2.9,221,1010.6,21.2,16,166.2,14.3,7,10,2024-03-30T07:01:13,2024-03-30T19:35:47,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-03-31,19.8,13,16.5,19.8,13,16.5,10.7,69.2,0.884,100,29.17,rain,0,0,25.9,9,9,5.1,2.4,14.7,1011.7,69.3,15.6,78,6.8,4,10,2024-03-31T06:59:42,2024-03-31T19:36:42,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-04-01,22.1,12.7,15.4,22.1,12.7,15.4,11.8,79.8,0.085,100,8.33,rain,0,0,34.2,10,10,4.1,0,54.6,1011.4,77.8,10.3,122.9,10.6,8,10,2024-04-01T06:58:11,2024-04-01T19:37:38,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-04-02,16.2,12,13.3,16.2,12,13.3,10.6,83.8,4.109,100,25,rain,0,0,35.3,8.4,8.4,4.7,0.7,63.1,1008.1,98.8,13.8,39.4,3.4,2,10,2024-04-02T06:56:40,2024-04-02T19:38:33,0.79,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-04-03,15.8,9.3,11.4,15.8,7.3,11.2,7.6,78.9,22.651,100,66.67,rain,0,0,66.6,12.9,12.9,6.1,0.7,32.7,996.7,89.5,9.2,88.3,7.7,6,10,2024-04-03T06:55:10,2024-04-03T19:39:29,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-04-04,14,5.2,9.4,14,3.1,8.7,-1.1,49.3,0,0,0,,0,0,51.5,17.6,17.6,9.4,1.1,267.9,998.2,34.1,16.3,178.3,15.4,7,10,2024-04-04T06:53:40,2024-04-04T19:40:24,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-04-05,13.7,4.7,8.9,13.7,2.7,8,-1.8,48.4,0,0,0,,0,0,44.1,11.5,11.5,8.8,3.2,275.9,1008.8,55,16,202.5,17.4,9,10,2024-04-05T06:52:10,2024-04-05T19:41:20,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-04-06,13.1,5.3,9.1,13.1,4.7,8.8,-3,42.8,0,0,0,,0,0,48.1,10.1,10.1,6.6,2.1,331,1015.7,48.2,16,232.3,20.3,8,10,2024-04-06T06:50:41,2024-04-06T19:42:15,0.93,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-04-07,19.8,5.4,12.7,19.8,5.4,12.7,-2,38.4,0,0,0,,0,0,31.7,8.7,8.7,4.6,0.9,351.9,1019.1,0,16,256.8,22.2,8,10,2024-04-07T06:49:12,2024-04-07T19:43:11,0.96,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-04-08,24.1,5.9,15.1,24.1,5.9,15.1,3,46.1,0,0,0,,0,0,39.6,12.5,12.5,7.3,1.7,206.7,1019.9,25.8,16,193.1,16.8,8,10,2024-04-08T06:47:44,2024-04-08T19:44:06,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-04-09,26.4,14.1,20.1,26.4,14.1,20.1,9.3,50.8,0,0,0,,0,0,43.5,15.4,15.4,8.6,2.3,216.4,1016.7,48.2,16,162.6,14,7,10,2024-04-09T06:46:16,2024-04-09T19:45:02,0.03,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-04-10,25.4,15.5,20.4,25.4,15.5,20.4,11.5,57.2,0,0,0,,0,0,35.3,15.6,15.6,10.3,7.1,206.3,1014.8,56.8,16,147.5,12.9,8,10,2024-04-10T06:44:49,2024-04-10T19:45:57,0.06,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-04-11,21.1,17.1,19,21.1,17.1,19,15.4,79.6,4.627,100,54.17,rain,0,0,49.1,10.6,10.6,8,5.4,162.2,1005.4,91.8,14.7,32.8,2.8,1,10,2024-04-11T06:43:22,2024-04-11T19:46:53,0.1,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-04-12,19.1,13.7,16.3,19.1,13.7,16.3,6.9,55.9,7.215,100,41.67,rain,0,0,53.2,18.9,18.9,14.9,9.7,244.3,999.5,70.2,15.9,179.3,15.6,8,10,2024-04-12T06:41:56,2024-04-12T19:47:49,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-04-13,21.5,13.6,16.7,21.5,13.6,16.7,-1.6,30.3,0,0,0,,0,0,58.8,13.7,13.7,9.4,2.6,297.3,1011.5,17.7,16,252.2,21.8,8,10,2024-04-13T06:40:30,2024-04-13T19:48:44,0.16,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-04-14,29.2,8.6,19.9,27.9,7.4,19.6,3.6,35.3,0,0,0,,0,0,50.4,15.4,15.4,9.8,4.6,201.3,1013,0,16,230,20.1,8,10,2024-04-14T06:39:05,2024-04-14T19:49:40,0.19,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-04-15,32.1,18.9,25.5,30.6,18.9,25.1,8,33.5,0.651,100,12.5,rain,0,0,36.2,10.6,10.6,7,0.6,261.4,1010,10.5,16,244.7,21,8,30,2024-04-15T06:37:41,2024-04-15T19:50:36,0.25,Rain,Clear conditions throughout the day with rain.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-04-16,26,16.5,20.9,26,16.5,20.9,5.9,39.2,0,0,0,,0,0,25.9,9.3,9.3,6.4,1.6,96.4,1019.2,4.6,16,240.2,20.8,8,10,2024-04-16T06:36:17,2024-04-16T19:51:31,0.26,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-04-17,23.7,14.8,18.8,23.7,14.8,18.8,10.9,60.1,0,0,0,,0,0,37.1,9,9,6.3,3.4,178.6,1016,16,16,97.8,8.3,6,10,2024-04-17T06:34:54,2024-04-17T19:52:27,0.29,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-04-18,30.4,15.3,22.5,28.5,15.3,22.1,9.7,51,0,0,0,,0,0,29.5,10.1,10.1,5.7,1.7,342.7,1014.1,3.7,16,242.1,21,8,10,2024-04-18T06:33:32,2024-04-18T19:53:23,0.33,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-04-19,18.6,13.8,15,18.6,13.8,15,11.5,80.3,0.158,100,4.17,rain,0,0,16.6,8,8,4.4,2,77.5,1017.1,79,12,36.8,3.1,1,10,2024-04-19T06:32:10,2024-04-19T19:54:19,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-04-20,24.2,13.3,17.8,24.2,13.3,17.8,6.5,55.7,0,0,0,,0,0,31.3,9.8,9.8,3.5,0,290.4,1014.5,54.2,14.5,197.6,17.1,8,10,2024-04-20T06:30:50,2024-04-20T19:55:15,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-04-21,16.1,5.4,10.2,16.1,5.4,10.1,-1.8,44,0,0,0,,0,0,27.7,8.2,8.2,4,0.6,46.5,1016.5,20.7,16,91.3,7.8,3,10,2024-04-21T06:29:30,2024-04-21T19:56:11,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-04-22,18.1,2.8,10.6,18.1,2.8,10.6,-2.1,44.6,0,0,0,,0,0,29.5,9.8,9.8,4.9,2.3,14.9,1019.3,3.4,16,272.3,23.5,9,10,2024-04-22T06:28:11,2024-04-22T19:57:06,0.46,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-04-23,24.1,2.7,14.6,24.1,1,14.2,0.5,43.7,0.033,100,4.17,rain,0,0,47.3,13.9,13.9,7.6,0.3,212.3,1017.9,0,16,261.6,22.6,8,10,2024-04-23T06:26:53,2024-04-23T19:58:02,0.5,Rain,Clear conditions throughout the day with morning rain.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-04-24,24.1,15.4,19.1,24.1,15.4,19.1,4.2,38.5,0,0,0,,0,0,40.7,12.8,12.8,7.2,1.6,245.8,1013.5,62.8,16,191.7,16.5,7,10,2024-04-24T06:25:36,2024-04-24T19:58:58,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-04-25,19.1,10.5,14.7,19.1,10.5,14.7,5.4,54.2,0,0,0,,0,0,35.3,9.9,9.9,7.4,2.3,60.2,1022.5,65.2,16,211.5,18.4,8,10,2024-04-25T06:24:20,2024-04-25T19:59:54,0.56,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-04-26,18.2,10.5,14,18.2,10.5,14,4.1,53.6,0,0,0,,0,0,27.7,8.4,8.4,5.4,0.9,104.2,1028.2,98.9,16,173.4,14.9,10,10,2024-04-26T06:23:05,2024-04-26T20:00:50,0.59,Overcast,Cloudy skies throughout the day.,cloudy
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-04-27,16.7,10.6,13,16.7,10.6,13,7.7,71.1,1.168,100,25,rain,0,0,25.9,6.4,6.4,3,0.3,96.8,1029.2,84.1,15.6,133.5,11.4,8,10,2024-04-27T06:21:51,2024-04-27T20:01:46,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-04-28,30.9,12.2,21.6,30,12.2,21.4,12.6,60.7,0,0,0,,0,0,35.3,11.7,11.7,6.9,1.2,199.3,1021,9.8,15.6,261.5,22.5,8,10,2024-04-28T06:20:38,2024-04-28T20:02:42,0.67,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-04-29,32.6,15.5,24.7,32.6,15.5,24.6,14,54.1,0,0,0,,0,0,34.8,12.7,12.7,5.8,0.9,190.3,1015.9,4.6,16,266.3,23.1,8,30,2024-04-29T06:19:26,2024-04-29T20:03:37,0.7,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-04-30,28.2,16,22.4,27.7,16,22.3,12.8,55.9,0,0,0,,0,0,33.5,14.6,14.6,9.7,1,204.3,1012.2,16.4,15.9,202.3,17.5,8,10,2024-04-30T06:18:15,2024-04-30T20:04:33,0.74,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-05-01,29.2,16,22.6,27.9,16,22.3,12.7,58.5,0,0,0,,0,0,13,6,6,2.7,0.3,307.6,1013.3,25.9,16,285.7,24.8,9,10,2024-05-01T06:17:05,2024-05-01T20:05:29,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-05-02,32.7,13.2,23.4,31.4,13.2,23,12,53.5,0,0,0,,0,0,11.2,6.5,6.5,3.6,0.9,3.8,1014.6,0,16,273,23.6,8,10,2024-05-02T06:15:56,2024-05-02T20:06:24,0.81,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-05-03,29.7,15.5,22,29.9,15.5,22.1,14.5,63.6,0,0,0,,0,0,38.9,11.9,11.9,7.3,3.9,44.1,1015.7,20.6,16,192.3,16.6,7,10,2024-05-03T06:14:49,2024-05-03T20:07:19,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-05-04,15.6,13.2,13.7,15.6,13.2,13.7,11.7,87.3,20.791,100,66.67,rain,0,0,25.9,7.4,7.4,5.1,2.4,51.3,1021.5,100,6.3,32.6,2.8,1,10,2024-05-04T06:13:43,2024-05-04T20:08:15,0.88,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-05-05,19.4,12.7,15.6,19.4,12.7,15.6,13.3,86,10.214,100,58.33,rain,0,0,18.4,5.6,5.6,2.5,0.1,30.9,1019.8,99.4,10.8,69,5.9,2,10,2024-05-05T06:12:38,2024-05-05T20:09:10,0.91,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-05-06,26.1,16.5,20.1,26.1,16.5,20.1,17.2,84.3,5.707,100,29.17,rain,0,0,20.5,5,5,2.4,0.4,12,1014.5,92.4,9.3,140.8,12.2,7,30,2024-05-06T06:11:34,2024-05-06T20:10:05,0.95,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-05-07,27,17.7,22,27.6,17.7,22.1,17.4,76.8,0.008,100,8.33,rain,0,0,13,5.6,5.6,2.9,0,40.2,1008.4,68.2,11.1,215.5,18.5,9,30,2024-05-07T06:10:32,2024-05-07T20:10:59,0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-05-08,29.9,18.3,23.9,29.7,18.3,24,16.9,67.2,0,0,0,,0,0,33.5,13.3,13.3,8.4,2.8,246.8,1005.4,8.9,14.6,171.7,14.8,7,30,2024-05-08T06:09:31,2024-05-08T20:11:54,0.02,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-05-09,26.5,18.7,21.4,26.5,18.7,21.4,15.5,70.1,1.227,100,12.5,rain,0,0,25.9,12.7,12.7,5.6,0.6,38.2,1004.5,67.2,15.4,161.2,13.9,6,10,2024-05-09T06:08:31,2024-05-09T20:12:48,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-05-10,21,13.2,16.9,21,13.2,16.9,12.2,74.7,1.553,100,25,rain,0,0,72.4,9.2,9.2,5.6,1.2,9.5,1004.1,64.4,13.3,192.9,16.6,9,10,2024-05-10T06:07:33,2024-05-10T20:13:42,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-05-11,19.2,10.4,14.1,19.2,10.4,14.1,9.1,73.3,2.962,100,16.67,rain,0,0,20.5,6.9,6.9,3.9,1.4,89.5,1009.8,71.7,15.1,177.9,15.3,6,10,2024-05-11T06:06:36,2024-05-11T20:14:36,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-05-12,22,9,15.7,22,8.5,15.7,6.8,60.4,0,0,0,,0,0,33.5,7.2,7.2,5.1,1.7,327.8,1011.4,49.7,11.4,275.4,23.7,10,10,2024-05-12T06:05:41,2024-05-12T20:15:29,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-05-13,25.5,8.6,17.5,25.5,8.5,17.4,8.5,59.2,0,0,0,,0,0,32.3,17.8,17.8,6.4,1.5,208.7,1016.9,0.1,16,272,23.4,8,10,2024-05-13T06:04:47,2024-05-13T20:16:22,0.18,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-05-14,19,16,17.4,19,16,17.4,14.2,82.1,18.694,100,83.33,rain,0,0,37.1,8.5,8.5,5,1.5,187.1,1013.4,88.7,10.3,32.9,2.7,2,10,2024-05-14T06:03:55,2024-05-14T20:17:15,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-05-15,20.8,16,17.8,20.8,16,17.8,14.7,82.6,5.345,100,41.67,rain,0,0,24.1,7.1,7.1,4.4,1.4,26.6,1006.9,100,12,87.7,7.7,5,10,2024-05-15T06:03:04,2024-05-15T20:18:07,0.25,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-05-16,28.2,14.7,21.3,27.9,14.7,21.3,14.4,67.7,0,0,0,,0,0,29.5,7.2,7.2,3.7,0.9,1.8,1008,48.1,14,287.8,25.1,9,10,2024-05-16T06:02:14,2024-05-16T20:18:59,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-05-17,21.6,15.5,19.1,21.6,15.5,19.1,15.1,77.8,0.377,100,8.33,rain,0,0,14.8,5,5,3.8,2.3,50.4,1013.1,65.4,16,108,9.3,4,10,2024-05-17T06:01:26,2024-05-17T20:19:50,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-05-18,19.2,16,17.6,19.2,16,17.6,15.1,85,47.631,100,70.83,rain,0,0,14.8,6.8,6.8,5.4,3.4,59.8,1013.5,100,11.7,71.6,6.4,3,10,2024-05-18T06:00:40,2024-05-18T20:20:41,0.34,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
